Movie ID,Sentence No,Movie Title,Utterance,Speaker,Emotion,Dialogue ID,Utterance ID,Start Time,End Time,start_seconds,end_seconds,split,split1
7,78.0,asore_panin,"Appiah , wokasa ɛyɛ awa dodo ,nea woka yi menhu nea eti kɔsi , mmre nni hɔ o, kasa a wogina ha ka nyinaa nfasoɔ biara nni so mma me , Asɛm no a woka akɔ wie no ka ɛno kyerɛ me saa bre yi yɛ brɛ a ɔbaa yi yɛ biribiama me ho asore ama me ho agyina gyina meho so , edeɛn ne kasa bebrebee yi? w'asɛm ne sɛn? Appiah m'ahu nea enti a woba yɛ , ɛyɛ adeɛ me ba no meyi no aba fie da , ebi nsi da , hwɛ ɔbaa ɔte hɔ , sɛ wommu adeɛ a adeɛ wose da ho a odidi ho no , wobebo asei no na masan akɔbɔ ka, ensi dabi ara wɔ asaase yi so sa ,",Asore Panin,Anger,15.0,83,46m:54s:00ms,47m:44s:00ms,2814.0,2864.0,test,train
7,79.0,asore_panin,"Me nua , ɛno so nti ɛna meba yɛ, na ɔbaatan anaa berimatan bɛtumi apo ne mma , akɔfa ahaban abɛhyɛmu, mmuayɛ no yɛ daabi, Nipa wɔmmo ani tua wo a w'abɛyɛ yie no abɛ dane w'atanfo esan deɛ asi nti..",Appiah,Anger,15.0,84,47m:45s:00ms,48m:11s:00ms,2865.0,2891.0,test,train
7,80.0,asore_panin,"Hwɛ ɔbaa osi hɔ yi, sɛ wona wonya yɛ a w'ahwɛ koraa anka wompue abɔten..",Asore Panin,Anger,15.0,85,48m:12s:00ms,48m:16s:00ms,2892.0,2896.0,test,train
7,81.0,asore_panin,"menua sɛ wotwamu akɔ hwehwɛ bonsam na sɛ wohyia ɔbaa kɔkɔɔ sei a , me anka mɛsan",Appiah,Anger,15.0,86,48m:17s:00ms,48m:23s:00ms,2897.0,2903.0,test,train
7,82.0,asore_panin,"hwɛ ade bonsam ankasa na mepɛ no ne no ada, maame wata ankasa na meepɛ no na m'asɔ ne mu na me ne no ada na m'anyim no na w'awo mma ama me",Asore Panin,Anger,15.0,87,48m:24s:00ms,48m:51s:00ms,2904.0,2931.0,test,train
7,83.0,asore_panin,"Hwɛ m'ame nka asɛm nkyerɛ wo, wopɛ nipa wontumi nka ne ho asɛm a yesu nkoa ne nipa w'anfa ɔbaa da, Yesu ne Nipa ɔne obaa biara naa da nanka yɛbɔɔ no dua mpo. Woyi no firi hɔ a obiara w'aka biara whe maa, barima biara ne mma da , ahenfo, amanpaninfoɔ ,asikafoɔ we mmaa ahiafoɔ we maa , mma nso we mmarima dabiara , wompo sɛ wowe ɔbaa , obiara we ne nwɔnko , w'abɔdam",Asore Panin,Anger,15.0,88,49m:11s:00ms,49m:47s:00ms,2951.0,2987.0,test,train
7,84.0,asore_panin,"Maame Mercy ,ɛnkɔsi dabɛn ɛnna mene wo bɛkasa wobetie me ? Ɛnkɔsi dabɛn ɛnna metu wofo a wobɛ tie me , Kumi no w'ayɛ n'adwene sɛ obesi bɔne kwanso na w'adi no deɛ agyesɛ ɔkɔ na ɔkɔpem ansa na ɔbɛsesa w'asesa ,efie ha wote yi mene wo ni asɛm , meyere ne wo nni asɛm akwadaa yi yɛhwɛ wɔmmo kama obiara nka hwee, ɛdeɛn nti a ɛwɔsɛ wosu? deɛ ɛwɔsɛ wodwene ho no yɛ w'apomuden , ɛno ne adeɛ ɛho hia papaapa , gyae biribiara fahyɛ nyame nsa , dea aka no nyame bɛyɛ , ka w'akoma to woyɛm wai nti mese gyae su ,",Sofo,Sadness,16.0,89,53m:12s:00ms,53m:57s:00ms,3192.0,3237.0,test,train
7,85.0,asore_panin,"Maame Mercy medwene ho a mente aseɛ o, na Kumi nyɛ Nipa wɔte saa,wɔyɛ adeɛ na ɛnyɛ a mekasa kyerɛ no a otie , afei w'asesa prekopɛ ,ɛkɔhɔ ɔse mefiri hɔ na ɛba, seisei kwan a yɛbɛ fa so ayi Ben koraa afiri abankoko mu koraa no ɔse yɛnya abotere , na yɛbɛ te nenka , ɛkɔsi dabɛn? Nanso deɛ mɛka agyerɛ wo ne sɛ ka w'akoma to wo yɛm , hyɛbrɛ sesafoɔ ne awurade , efiseɔ medwene ho a mente aseɛ , w'agye no akɔhyɛmu wote baabi, waa wo mogya",Sofo,Sadness,17.0,90,54m:05s:00ms,54m:45s:00ms,3245.0,3285.0,test,train
7,86.0,asore_panin,"Na keyerɛ sɛ menua baa, m'adwene ho ara mente aseɛ, sei sei babi a abrabɔ no akɔduro ne babi a papa no akoma afro akɔ duro no , w'ahwɛ yie nea ebesi no nyɛ.. Babi ɛduru no ɛyɛ dɛn na wo na wokɔ ko ntɔkwa? Wei nyianna ɛyɛ homhom mu nsɛm , wo hu wontɔkwa ko awurade nk bi mma wo , efisɛ ɔko no yɛ awurade ko , brɛ a m'akɔbrɛ wɔ aprosifoɔ baeyɛ paa . Y'ɛti na ɛyɛɛ yie de gyerɛ sɛ prosini no yɛ obi a metaa de n'eyere nantenate, na gyerɛsɛ wobɛhwɛ mu no obi taa akyire etua biribi sɛ yɛn twe w'aso . nka ɔkeyena kora nka ɔmmo de no kɔ asɔm di bea , Naomi no ɔwɔ he, wo Noami, ɛsɛsɛ woyɛ ahwɛyie , adɛn? Maame yi mopɛ sɛ mo ku no annaa ? na ntɔkwa bi wɔ hɔ a anka ɛsɛsɛ maame yi na ɛko efisɛ ɔno na ɔware , papa no bebi a n'akoma akɔduro no Naomi, w'aduru agyire ,mpaebɔ a yɛnyinaa bɔ ne sɛ awurade de n'akoma efisɛ efisɛ kyerɛw nsɛm no ka nsɛm bi sɛ ɔhene akoma da nensɛm na nea ɔpɛ na ɔdane to , neɛ w'ayɛ yi a wokɔ boro obi, aprosifoɔ no hwehwɛ wo . Sofo wei deɛ mesrɛ kwan kakra akɔyɛ adwuma , menua baa m'ɛfrɛ wo wae, Sofo ɛka m'abɔ no",Appiah,Disgust,17.0,91,55m:11s:00ms,56m:40s:00ms,3311.0,3400.0,test,train
7,86.0,asore_panin,"Kumi , m'akasa m'akasam'akasa yi, papaso a ɔpa nwoma soɔ no sɛ ɛnyɛ m'anum na ɛyɛ me dɛ na emom no ne yiedie nti , seisei me baa fie ha mewrɛ koraa mpo aho, nkwadaa yi , nka seisei yɛde me Nana Nana Nana , nkwadaa yi nyinara w'atimi ahwɛ nyankopɔn anim atoto wonso no nyinaa agu , asesa ahahan ahyɛ mu , aseɛ ne sɛn kumi , m'aka makyerɛ wo sɛ Mercy yi nkwadaa bremu yere no no mekɔ faa no na onhunu bɛɛma da , wonso woyɛ abarima , kakrakarakara nyame de wo abeduru sei a ,mekɔte yɛ a yɛse kumi akɔhyere ne mma atumu ,mekɔte yɛ a yɛse w'apamo n'eyere , adɛn na woyɛ saa ? Kumi m'eka bi a tie o . Sei sei ba a me ba yɛ nyinaa meba abɛka akyerɛw wo sɛ hwɛ na w'ammɔ saa bra no . sɛ ɛteɛ biara no kɔkɔ hwe hwɛ woyere nene mma na ma no mmra sɛ w'ate ? Koo Kumi",Maame,Sadness,18.0,92,56m:49s:00ms,57m:57s:00ms,3409.0,3477.0,test,train
7,87.0,asore_panin,"Maame , mem ma wo kasa nnɔso bebiree , mona mokaa m'asɛm bi sɛ , sɛ ɛse wu serefoɔ na ɛsre kyerɛ no, Maame wopuesie ne me , sɛ m'amma , nka wo ba a ɔtoso mienu anka w'amma , mmre a na wokɔ sukuu no na wose wowo me baa wiase , nti nfomsoɔ bi na ɔba ma wo nyim yɛ saa brɛ no na wo sua , ɛnnɛ obi hu me koraa obi dwen sɛ yɛ yɛ anua foɔ obi nhu sɛ wo ba ne me, m'ano nkyerɛ wo sɛ Maame gyae a me ne Mercy Agyae yi sɛ mesa akɔware Nipa foforo a ɔtesɛ Mercy ka ho a , awareɛ no na m'aware , sɛ abrewa wu na abrewa di adeɛ a ,ɛnneɛ ayie no na w'atu akɔkyɛ da , ayie na w'atu akɔkyɛ da maame , adeɛ Mercy ayɛ me mete ha no Maame , sɛ mekae a .. Mercy asei medin abɔten babibira , agodebea, adwamu a amanfoɔ tɔn nam , yɛde medin na ɛpae nam, Kumi nam nie,Kumi nam nie ,Kumi nam nie ,ɛmma e ɛmma e nsuom nam oo abɔde abɔde , Maame agodie ase yɛde me din di agorɔ. Ne nyinaa Mpo anha me mɛnyae Mercy, Mercy asan asore firi fie asan aduru asore fie , Sofo me ne no te , akwadaa ketewa a Nyame ama ne so , wowɔ adom a na w'agyimi? Gyina manim pɔtɔɔɔ sɛ meyɛ dwamanfoɔ hwanhwan hwanhwan, nsɛm bebiree, nyame ngyɛ ade na magyae wo a mensan ma ne mmra bio ,sɛ deɛn bɛn nti? Maame ɛnyɛ yie da sɛ m'ɛsan aware Mercy bio da",Asore Panin,Neutral,18.0,93,57m:58s:00ms,59m:43s:00ms,3478.0,3583.0,test,train
7,88.0,asore_panin,"Kumi, deɛ meka akyerɛ wora ne sɛ menka menkyerɛ wo sɛ ɛware mienu anaasɛ miensa , sɛbe asusu bɔtɔ , yɛse wohwɛ wo ho na w'asusu wo bɔtɔ , nti sɛ wo kari wo ho hwɛ na wobɛ w'are mienu a ,mentumi nsi wo kwan , Na emo mu deɛ mere ka ne sɛ , enikwan sɛ wokɔfa obi ba na wokɔ na wo pamo Mercy, Mercy deɛ n'awre fie nie , na wadie mpaso yɛngu ho fi nti bɔmɔden sɛ ababaawa yi, wobɛ pɛ baabi ama n'atena na Mercy aba seisei wote hɔ yi wokɔ asore , sɛ asore no mpo na woyɛ asore panin , na yɛnka nyirɛm wo wɔ kyerɔw koronkoron mu sɛ deɛ Nyankopɔ aka abɔmu no ɔdasani ntumi ntetemu",Maame,Neutral,18.0,94,59m:44s:00ms,60m:33s:00ms,3584.0,3633.0,test,train
7,89.0,asore_panin,"Maame nti wopɛ akyerɛ sɛ nti m'ame nyae awareɛ ? Wonim asofo a agyae awadeɛ? Asofo akɛsefoɔ a agyae awareɛ wonim? Bebrebee na agyae awadeɛ , na me asore panin , mema wo ate aseɛ sɛ sɛ asore panin tena asore dan mu teta a asore mma no nyinaa sore kɔkɔ ne, mena meka kyerɛw",Asore Panin,Anger,18.0,95,60m:35s:00ms,61m:00s:00ms,3635.0,3660.0,test,train
7,90.0,asore_panin,"Kumi , ababaawayi a ɔte hɔ yi sɛ ofiri he sɛ ofiri he menin. Nti Mercy ne ne mma no deɛ memma wo naawɔtwe sɛ ɛteɛ biara ɛwɔ sɛ wokɔ fa wɔmmo de wɔmmo ba fie ha .",Maame,Neutral,18.0,96,61m:01s:00ms,61m:14s:00ms,3661.0,3674.0,test,train
7,91.0,asore_panin,"Maame sɛ woka sɛ mensan ware Mercy bio a na wompɛ me yie meka akyrɛw nnɛ wobɛtumi aka wo sika sɛm w'adwumasɛm , w'apɔmu den sɛm akyerɛ me na m'aboa wo , efie yi mpo a mɛtɔn fie npo de ahwɛ wo , nanso Mercy gyae ka na menyae tie , nea mo bɛ ka ara no no . ɔbaatan bɛka asɛm ama ne mma entie a menu a esi m'ayie ase , fa ayie no",Asore Panin,Anger,18.0,97,61m:15s:00ms,61m:43s:00ms,3675.0,3703.0,test,train
7,92.0,asore_panin,"Me ara na me woowo o , me ara na mekyem wo woo wo . Wo nso yɛ akwadaa wonum kyɛ yɛ nfie nsia ne na wo da me nufu ano , wose nyinaa hyee sei pɔtɔɔ ɛnna kakrakakra wode abeduru saa yi ,n a ɛnnɛ meka asɛm akyerɛ wo Kumi wose ɛnyɛ yie sɛne sɛn ho? Ɛna meka m'akyerɛw wo no , me se ababaawayi , Kumi e , koo kumi , ababawayi n'e kuromu ne ? yɛntu Nipa asaase o yɛntu Nipa asaase , deɛ meka akyerɛwo no no . Ababaa wa e m'eka makyerɛw sɛ neyere Panin a ɔne no abɔ bra , mehu wo no meyɛm ahi me , ababaawayi ayɛ n'ano kɔɔ sɛ bogya , akonywa mpo w'amma ma me bi ɛnnɛ da yi sɛ ɛnnɛ sɛ naawɔtwe bɛso na wo yere Mercy nene mma ni ha koo Kumi ɛnyɛ wo ni ne me",Maame,Neutral,18.0,98,61m:44s:00ms,62m:46s:00ms,3704.0,3766.0,test,train
7,93.0,asore_panin,"Maame mepaakyɛw , wiase a yɛte yi sɛ hwɛ nnieɛma bi yie a wonyɛ yie ..maame mentie nnɛ ntie kyena",Asore Panin,Disgust,18.0,99,62m:48s:00ms,63m:05s:00ms,3768.0,3785.0,test,train
7,94.0,asore_panin,"Nti deɛ meka nyinaa wonte? , ɛnneɛ deɛ mede besie no mɛsɔre m'akɔ wote sɛ m'awu a didi , w'ate aseɛ , wote sɛ m'awu a saman na yɛmmɛ fa me funu wae abaa yɛde bɔɔ takyi no yɛde bɛbɔ baah wo tiri so ne w'apampaso no wodeɛ mekɔ . Mene wo ni hwe ka bio ..",Maame,Sadness,18.0,100,63m:06s:00ms,63m:45s:00ms,3786.0,3825.0,test,train
7,95.0,asore_panin,"Adeɛ Mercy ayɛ me paa Maame sɛ mensan ne Mercy mmɛ tena bio a wopɛ sɛ wokyerɛ me sɛn ? Na kyerɛ sɛ wonhia menkwa , wopɛ me wuo",,Anger,18.0,101,63m:46s:00ms,63m:55s:00ms,3826.0,3835.0,test,train
7,96.0,asore_panin,"Kabum, kabum, hwɛ m'ame nka kyerɛ wo nkrofoɔ no a ɔmo baa fie ha sei no , da ɔmmo bɛ si fie ha bio no wɔmmo kɔ a wonne wɔmmo na ɛbɛkɔ wate ? Wɔmmo a wɔmm bɛyɛɛ dede wɔ fie ha sei no womma wɔmmo ba fie ha sei biom a na sɛ ɔmmo kɔ a wodi wɔmma akyi na wo ne wɔmmo kɔ",Abigail,Anger,19.0,102,64m:04s:00ms,64m:30s:00ms,3844.0,3870.0,test,train
7,97.0,asore_panin,"Me wura maame nom anaa, me wura maame nom anaa? Ɛnneɛ yoo , ei Nipa nyɛ oo, a na wo , wonim sɛ woyɛ nipa bɔne nii paa ? Woyɛ Nipa fo menhu woso Nipa bɔnefoɔ da ,nti wi wunni ne wose ɛnna ɛba fie ha ,na me pamo wɔmmo a nka ɛbɛ wo a nka ɛbɛ wo fɛ?",Kabum,Surprise,19.0,103,64m:33s:00ms,64m:48s:00ms,3873.0,3888.0,test,train
7,98.0,asore_panin,woka no wose dɛn? Me ni ne mese ?sesei ara mena meyɛ obaasima wɔfie ha,Abigail,Anger,19.0,104,64m:49s:00ms,64m:54s:00ms,3889.0,3894.0,test,train
7,99.0,asore_panin,"Apuutɔɔ hweakakai metiatia so, me metia tia so wo na wodi kan ? Wobɛtoo obi oo , w'aba abɛgye obi kunu afiri nensɛm , ɛba abɛyɛ ɔbaasima , ensi da, adɛn a ka asɛm mayɛntie a wobɛ pamo me ama m'akɔ, mɛkɔ akɔyɛ bɔɔla adwuma ,bɔɔla adwuma mɛyɛ , ahomagye non mienu na me sore no m'etumi asore bi o efie ha menna , mewen nti m'etumi asore bi o woyɛ bayifoɔ paa , wobɛ yɛ bayifoɔ w'anyɛ nayifoɔ a na kyerɛ sɛ biri wɔhɔ ,biri wɔhɔ wei wobenyini a bra bɛn? me mɛhyehyɛ dwom ama wo , wobɛ too me o,hwɛ twe wo ho na mensene kora ɛdeɛn na ɛmma da ? na w'adidi anaa? hwɛ mede tɛ wo nka mebɛ to wo aduro aku wo , wei wo ba ni a bra bɛn sɛsɛɛ wu ni te hɔ sɛ wobɔ bra abɛhwɛ no , nea wose ha ɛyɛ wosi nkrɔfoɔ akyi , maame ne ne mma no brɛ a ɔmo brɔ su di abene nyinaa me de ba wo so, me do me wo wobɛ brɛ sɛɛ wo wiase nyinaa",Kabum,Disgust,19.0,105,64m:55s:00ms,66m:55s:00ms,3895.0,4015.0,test,train
7,100.0,asore_panin,"Awurade Nyankopɔn akoa wei ɛnnɛ yi ara ɔbɛ firi fie ha sei, wo! Kyerɛ sɛ ɔmmo asoma wo wɔn ?",Abigail,Surprise,19.0,106,66m:54s:00ms,66m:58s:00ms,4014.0,4018.0,test,train
7,101.0,asore_panin,"Kumi no deɛ menim adekorɔ a ɛha no, yɛnkɔ na mensi wo wai",Appiah,Surprise,20.0,107,66m:59s:00ms,67m:04s:00ms,4019.0,4024.0,test,train
7,102.0,asore_panin,"Appiah , Kumi deɛ asɛm biara ni hɔ a meka yɛ a kumi fa yɛ biribiara a mekayɛ , Akua na wonsɔ me mu , asɛm birabiara ni hɔ a meka yɛ a kumi tie yɛ , nti Appiah nea meka m'akyerɛ wo ne sɛ hwɛ na mewu a w'amma kumi ansi m'ayie ase , menya wuu yɛ naano mekɔɔ yaresani no hɔ ɔse me pressure wɔ soro,ɔse menyai adwenedwene Kumi ho adwenedwene ho beku me",Maame,Sadness,21.0,108,67m:05s:00ms,67m:58s:00ms,4025.0,4078.0,test,train
7,103.0,asore_panin,"Appiah, w'akasa bebree hwɛ ka w'akoma to wo yɛm w'ati woyɛ Nipa , mene wo san yɛ no wonyɛɛ me bɔne da , ɔhyɛn yi a mede maa wo yi wotumi de nokware kama , mpo sɛ biribi sei wɔ ɔhyɛn no ho a , wo ara wotumi de wosika ɛkɔyɛ , meba ɛka ɛwɔhɔ nyinaa no meka sɛ metua ama wo koraa wongye , ɛyaa na ɛyɛ me fɛ ɔbaa , w'anya kunu , anaano a meba wo fie hɔ no , kwan a na wofiewura de wo nam so no Appiah m'ani anye ho, kyerɛ sɛ ɛkwan a ɔfa so kasa kyerɛ wo tesɛ deɛ wonyɛ Nipa koraa, sɛ ne sɛn ho nti , obi abranteɛ kamakama , wɔhoro wo sɛ ntomago fi asegyerɛ ne sɛn? hwɛ Appiah mɛboa wo . Kwan no a wofiewura de wo nam so no me yɛ m'adwen sɛ mepɛsɛ mehan dan mpo de ma wo, wo ne wo yere nso m'ahu sɛ ɛno mmoa , fie kakrakaa na esi hɔ yi me ara me fie , mewɔfaasefoɔ mmienu bi nana ɛwɔ mu, nanso seisei kora no m'apɛ baabi fofroɔ ama wɔmmo ɛnam wonti , nti mepɛ sɛ mede fie nyinaa ma mo ,",Man 6,Neutral,22.0,109,68m:10s:00ms,69m:20s:00ms,4090.0,4160.0,test,train
7,104.0,asore_panin,"Aseda nka wo menyankopɔn ne m'abankɛse wona womma dua so aba , kyerɛw no sɛ ɔhene akoma da wo nsɛm sɛ nsuo bebi a wopɛ na wodane to , wo na woka akoma na nipa ayɛ biribi mene meyere y'ɛda w'ase o awurade, w'ayi yɛn afiri adom mu de y'akɔ adom mu , firi nfutoromu asi mmapɔn mma bre.. deɛ Abusuafoɔ antumi anyɛ ne ennua nom antumi anyɛ no, w'afa efiewura so, Efiewura me ne me yere da w'ase me mu ayɛ me ha , efiri ɛdan baako kɔsi afie mua , odo abroso , abromeso oo abromeso",Appiah,Neutral,22.0,110,69m:48s:00ms,70m:40s:00ms,4188.0,4240.0,test,train
7,105.0,asore_panin,"na TV yi ɛnnɛ deɛ ɛso nyɛ fɛ koraa eh! , makyerɛw sɛ mempɛ abrofo neɔma oo ,TV no medea ɛyɛ a fato adom TV , anaa UTV anaa Ghanafoɔ neɛmma , adɛn na w'adane woho abrɔfo abrɔfo ah , na meka agyerɛ wo sɛ obi nim neɛnti a dwomtoni Wisa yi ne berima to so biribi sei no woyɛ a wodwene ho o , wei a woyɛ mɛtumi ayi me berima ato so seisei ara , m'etumi ayi ato so me deɛ memu obiara o , bermah deɛ nufoɔ antwa w'aniso a na wommɔ bra o ,hwɛ wonya ɔba na ne nufu so na osi woso a na nufu yi wo sum tetɛwtetɛwutetɛwu , nufuo paa wo sum hahahahahaahahahaha woni sika wose mma ni wiase ɛnnɛ mma bu abu yi , sika sua w'asɛm sua ,me gya me nan aba . sankɔ miamia me , san kɔ sikanii biara hia amiamia",Asore Panin,Joy,23.0,111,71m:09s:00ms,73m:37s:00ms,4269.0,4417.0,test,train
7,106.0,asore_panin,"Deɛ Nyame tumi yɛ no ɔdɔ ebi ni o, afei na m'ate n'ase , abrabɔ wei no ada a wobɔte Awurade ase no onyɔ Nyame bio , menua yi sika ɔwɔ nyinaa menua yi antumi ammoa me , sɛbe Nipa hunu bi sɛdeɛ ɛbɛyɛ anuonyam no nyinaa bɛkɔ ne hɔ, metumi yɛ adwuma de kɔ papa no se fa sika no , hwɛɛdan nkoa nnwɔtwe ɔse montena mu, ehe ne yɛfie ,manna anso dayɛ sɛ dabi nyame bɛyɛ wei .. yeee Nyame a ɔbɔ ne wiase na ɔte nea ɔyɛ ase o ,nyame yɛ adeɛ bi a ɔpɛ sɛ ɔmma yɛte aseɛ sɛ nnomen nka deɛ ɛde ne ho to Nipa so, efisɛ nipa abasa no bɛdi wi whamɔ",Appiah,Joy,24.0,112,73m:38s:00ms,75m:12s:00ms,4418.0,4512.0,test,train
7,107.0,asore_panin,"Kofi, Na ɛdeɛn na ɛkɔ so wɔ ha sei no ,wei ofiri he ? Kofi saa na wo teɛ Kofi mene wo na ɛkasa no wonfii me ? Kofi nti neɛ meyɛ ma wo nyina anyɛ wofɛ , anyɛ wo fɛ",Abigail,Surprise,25.0,113,77m:04s:00ms,77m:45s:00ms,4624.0,4665.0,test,train
7,108.0,asore_panin,"Meyɛ gyimifoɔ ma wo w'ahu Kofi, m'agyimi ama wo w'ahu? Sɛ menfa sika nwɛ wo no , na fa m'akyi meboa ? Akwahyia , wofrɛ wei akwankyia kofi ? Wondi saa oluman wei akyi na ɔnfa sika mmra ɔsan han dan mayɛntena mu no na wode ɔbaa abɛteto mu meboa? Dɛn na ɔbaa wei wɔ a meeni bi ? Kofi , dɛn na ɔwɔ menni bi ? firi meso kɔ na menya kwan gyae me mu,",Abigail,Disgust,26.0,114,78m:05s:00ms,78m:31s:00ms,4685.0,4711.0,test,train
7,109.0,asore_panin,"ɛnyɛ me me nfomsoɔ a o ,nnra mekɔ adesua no na ne nhoma bedii me hɔ mewɔ fie a n'a ɔfrɛ me sɛ opɛsɛ ɔpɛsɔ ɔbɛgye ne nhoma no , wora wonim nsuo kɛseɛ ɛtɔɔyɛ yi mentumi nyɛ ho hwee na ɛsɛsɛ ɔda mekoraa mente aseɛ o ɛkwan a meyii me ho a ɔno nso yii ne ho yɛda mpa no so no . mente aseɛ koraa",Kofi,Sadness,26.0,115,78m:32s:00ms,78m:54s:00ms,4712.0,4734.0,test,val
7,110.0,asore_panin,"wokaasɛ meyɛ akoraa w'ahu? Wokaa sɛ meyɛ akwadaa w'ahu Kofi , wokaasɛ meyɛ akwadaa? Me menfa sika mmra na yɛnfa nyɛ yɛnho yie no sei na woyɛ w'ahu,",Abigail,Anger,26.0,1166,78m:55s:00ms,79m:10s:00ms,4735.0,4750.0,test,val
7,111.0,asore_panin,"Maame ɛhyɛn na esi hɔ no , awurade , mamenfa wo nkyɛ m'akyi , ei Maame womu yɛ duru,Maame me ɛhyɛn na esi hɔ no , Awurade na w'atumi atena ase ara ama yareɛ adokorowo sei , Maame pagya womu kakra, pagya womu kakra wai,brew yɛbeduru seisei yi ara ah Awurade oh , Maame yɛ ne brɛwww na mentumi mapgyawo wo kora yɛ duru kyɛn me,Maame ɛhyɛn na esi hɔ no wai, mia w'ani na yɛnkɔ wai , yeduru kwamu a m'atɔ biribi ama w'anom , brewww brewww , Maame mia w'ani na babia eduro no y'aduru awie , maa wo ba ne me y'adu y'adu",Appiah,Sadness,27.0,117,79m:36s:00ms,80m:32s:00ms,4776.0,4832.0,test,val
7,112.0,asore_panin,"Me nua sei sei a me ne wo kasa yi manya ahasa aka mpem aha nson , Maame da owusuom oni saa sika wei ɔde bɛkye nekra nkwa , deɛ asie biara fakye na wei yɛ yɛn mmame ho asɛm na yɛɛka , yɛn maame a oyinsɛn yɛn abosome nkron menua , me nyame din pawokyɛw mayɛ adwuma saa na m'anya saa sika wei mesrɛ wo wai,",Appiah,Sadness,28.0,118,80m:38s:00ms,81m:08s:00ms,4838.0,4868.0,test,val
7,113.0,asore_panin,"Appiah , na wo hyɛn no wotwi no nwuramu anaa ? Na biara wonyaa sika da , anaa wotwi no kwa? Efirisɛ wo ka hyɛn yi wonyaa sika da , biribiara na woba menkyɛn abebusa me , biribiara na wo ba",Asore Panin,Anger,29.0,119,81m:09s:00ms,81m:27s:00ms,4869.0,4887.0,test,val
7,114.0,asore_panin,"Me nua ɛhyɛn yi ɛno ara na mede didi, obi koraa na adom me atɔ bi ama me , nti menua ne wo nka wontumi ntɔ bi mma me , wobɛtumi atɔ ama no abro so",Appiah,Sadness,29.0,120,81m:27s:00ms,81m:35s:00ms,4887.0,4895.0,test,val
7,115.0,asore_panin,"Abrabɔ no w'abɔ mu sɛn? Ɔha mu aduɔwɔtwe no a ahyi agu no , wo sii dan wɔ mu anaa ?wobue sika korabea anaa wowɔ ɔpepepe mienu da wo fotoɔ mu, a ɔha mu aduonu no a aka no wo de didi kwa no , obi atɔ ɔhyɛn ama wosɛ fayɛ adwuma sɛ woyɛ no yie a worawodea , adwaman nkoraa ne azaaa,",Asore Panin,Anger,29.0,121,81m:35s:00ms,82m:13s:00ms,4895.0,4933.0,test,val
7,116.0,asore_panin,"menua nti na awurade de saa nyira yi adom wo , nyira no ekura wo no ɛnyɛ wo dea woyɛ hwɛsofoɔ kɛkɛ , yɛn maame da hɔ wose wonnya ?",Appiah,Sadness,29.0,122,82m:14s:00ms,82m:22s:00ms,4934.0,4942.0,test,val
7,117.0,asore_panin,"Menya , aka ɔpepe ɔha anu da me fotoɔ mu a meyi de atɔ ɔhyɛn ɛde ama awuraa yi nti na nyame adaworoma ɔmma 'Best Point Savings and Loan' ne sika korabea bebiree aba",Asore Panin,Neutral,29.0,123,82m:23s:00ms,82m:44s:00ms,4943.0,4964.0,test,val
7,118.0,asore_panin,"woyɛ ayɛ otirimoɔden foɔ, Yɛmaame ewu , maame no w'anyinsɛn no abosome nkron atete w'agyanan no a w'aduru baabi w'aduru no , woka sɛ wokɔtɔ ɔhyɛn ama wompena , ɛnnɛ awudifoɔ koraa ɛsakra..",Appiah,Sadness,29.0,124,82m:46s:00ms,82m:54s:00ms,4966.0,4974.0,test,val
7,119.0,asore_panin,"w'bɔdam , wobɛtea me ? Nyartwom nii, Appiah, Kuffour ɔmmae nnwui , Mahama ɔmmae nnwui , memmae nwu da owu na ayɛ deɛbɛn ?",Asore Panin,Anger,29.0,125,82m:55s:00ms,83m:05s:00ms,4975.0,4985.0,test,val
7,120.0,asore_panin,"Awura ,fa w'ano to mu bi, awura wohwɛ ama me maame awu?",Appiah,Sadness,29.0,126,83m:05s:00ms,83m:09s:00ms,4985.0,4989.0,test,val
7,121.0,asore_panin,"anka wongye me hyɛn no tɔ na ɔnfa sika no mɛhwɛ wo maame ? Wo maame deɛ sɛ w'anyini owu a ɛnsei hwee ,me maame deɛ onyini na onya wuu yɛ",Abigail,Anger,29.0,127,83m:09s:00ms,83m:34s:00ms,4989.0,5014.0,test,val
7,122.0,asore_panin,"efunu deɛ m'anigye funu ho paa Maame wu abrokyire kora mɛbɔka akɔfa funi no aba efisɛ menin sɛ me te me ka na wɔyare yi metua na nehotɔ no, wan na etua ka no ama me kakyerɛ me ? Onya wu nnɛ pɛ m'ɛgye funu no abɔ so nokware ne nyame anim nie , na m'ato nsa afrɛ mpaninfoɔ bi tesɛ Despite, Kwaku Oteng",Asore Panin,Anger,29.0,128,83m:37s:00ms,84m:15s:00ms,5017.0,5055.0,test,val
7,123.0,asore_panin,"mefiri mu firi paa sɛ me menya nua biom nka mempɛ , adɛn? Baabi w'anyini aduro yi wose menni kaprɛ , me na abrabɔ m'abɔ ɔha mu nkyɛmu aduoɔwtwe anka ɔhamu nkyemu aduonu no deɛ anka mma fa , agwaman nanka ɛyɛ me ,na menenam Viena ,Mambo, na me hwe sika no to gu.. efisɛ m'abrɛ wiasɛ mma no m'awe bi, miamia me",Asore Panin,Neutral,29.0,129,84m:27s:00ms,85m:20s:00ms,5067.0,5120.0,test,val
